POSTCODE,LAT,LNG
4565,-26.16751,153.04251
4566,-26.41173,153.04742
4567,-26.4086,153.09696
4568,-26.31399,152.87661
4569,-26.33457,152.82284
4570,-26.15383,152.61694
4571,-26.21974,152.93188
4572,-26.67159,153.102
4573,-26.51419,153.06857
4574,-26.63037,152.76113
4575,-26.74204,153.11948
4580,-25.891,152.92899
4581,-25.84163,153.10744
4600,-26.0551,152.22108
4601,-26.145,152.01241
4605,-26.117,151.87697
4606,-26.26117,151.82308
4608,-26.35256,151.74134
4610,-26.5769,151.52257
4611,-26.17672,151.77601
4612,-26.00464,151.58981
4613,-26.27977,151.3389
4614,-26.84833,151.96467
4615,-26.65956,152.01043
4620,-25.55705,152.28087
4621,-25.53583,152.0428
4625,-25.56762,151.64853
4626,-25.75828,151.12293
4627,-25.35018,150.77866
4630,-24.86067,150.9755
4650,-25.64189,152.7858
4655,-25.33984,152.79231
4659,-25.26628,152.56868
4660,-25.1893,152.30097
4662,-25.34721,152.59878
4670,-24.87955,152.29274
4671,-25.07653,151.78638
4673,-24.72964,152.08882
4674,-24.6885,151.87253
4676,-24.63232,151.62196
4677,-24.31847,151.72774
4678,-24.1469,151.63429
4680,-23.47847,151.86616
4694,-23.8067,151.11578
4695,-23.80712,150.96586
4697,-23.71136,150.81952
4699,-23.65789,150.64317
4700,-23.18017,150.95811
4701,-23.35594,150.55565
4702,-23.43826,150.67772
4703,-23.07456,150.89433
4704,-23.13574,150.38116
4705,-22.77175,149.71921
4706,-22.58087,149.67538
4707,-22.51501,149.23551
4709,-23.05965,148.42916
4710,-23.25722,150.82635
4711,-23.25253,150.47623
4712,-23.69521,149.67373
4713,-24.11414,149.43096
4714,-23.66268,150.39491
4715,-24.39362,150.45869
4716,-24.48347,150.80605
4717,-23.63282,148.89133
4718,-24.67505,149.61503
4719,-24.99957,150.21377
4720,-23.63223,148.17893
4721,-22.55462,147.32155
4722,-24.34076,147.79774
4723,-23.03136,148.13829
4724,-23.63326,146.76924
4725,-23.65767,145.17287
4726,-22.54183,145.54798
4727,-23.51564,144.61698
4728,-23.14546,146.10519
4730,-23.78437,143.45201
4731,-24.69589,144.24817
4732,-22.4112,144.56633
4733,-21.77123,143.50303
4735,-22.81058,141.86177
4736,-24.93661,143.10313
4737,-21.43004,149.17807
4738,-21.62224,149.26745
4739,-21.93057,149.39505
4740,-21.35031,149.10047
4741,-20.8086,149.2717
4742,-21.72803,148.57204
4743,-21.45373,147.90699
4744,-22.01839,148.04513
4745,-22.49788,148.25959
4746,-22.85194,148.85093
4750,-21.04257,149.15228
4751,-21.22186,149.0407
4753,-21.16902,148.95255
4754,-21.18806,148.83276
4756,-21.12633,148.60968
4757,-21.05427,148.50081
4798,-20.88991,148.73779
4799,-20.72042,148.62201
4800,-20.45579,148.51547
4801,-20.0533,148.88717
4802,-20.27107,148.98904
4803,-20.35407,148.95882
4804,-20.86795,147.51846
4805,-20.01661,148.45799
4806,-19.85103,147.4273
4807,-19.89437,147.15793
4808,-19.51007,147.3044
4809,-19.53085,147.13982
4810,-19.2262,146.76579
4811,-19.32311,146.84033
4812,-19.28663,146.78772
4813,-19.33893,146.78637
4814,-19.28582,146.75474
4815,-19.4035,146.69172
4816,-19.73859,146.7704
4817,-19.3105,146.65231
4818,-19.24032,146.55897
4819,-19.13956,146.83501
4820,-20.29437,146.2697
4821,-20.88493,144.2076
4822,-20.5955,142.96453
4823,-19.21447,141.24375
4824,-20.76831,140.63413
4825,-20.95642,137.70597
4828,-19.54375,138.35072
4829,-23.32994,140.22124
4830,-17.81476,138.87976
4849,-18.26565,146.02793
4850,-18.56317,146.48882
4852,-17.83992,146.09889
4854,-18.01755,145.84275
4855,-17.81219,146.01211
4856,-17.74267,145.9391
4857,-17.74886,146.05918
4858,-17.62258,146.07881
4859,-17.60361,145.95776
4860,-17.52174,145.89438
4861,-17.35282,145.87217
4865,-17.0782,145.79142
4868,-16.97975,145.73182
4869,-17.02559,145.73042
4870,-16.92621,145.73881
4871,-17.04604,145.72407
4872,-17.99833,145.10857
4873,-16.24578,145.30525
4874,-12.41308,142.37426
4875,-9.5849,143.76921
4876,-11.18831,142.47086
4877,-16.53529,145.4676
4878,-16.83938,145.71153
4879,-16.78978,145.66647
4880,-16.99201,145.34566
4881,-17.14362,145.47095
4882,-17.20252,145.47284
4883,-17.33327,145.47666
4884,-17.27222,145.65142
4885,-17.38419,145.62414
4886,-17.53568,145.63379
4887,-17.39644,145.38805
4888,-17.49934,145.49105
4890,-17.74187,141.18506
4891,-17.44738,140.92883
4892,-14.6604,143.3735
4895,-16.07163,145.26785
5000,-34.93646,138.60776
5001,-34.9285,138.60075
5005,-34.9194,138.60351
5006,-34.91152,138.5845
5007,-34.90326,138.56787
5008,-34.88751,138.55941
5009,-34.89691,138.54249
5010,-34.8575,138.55832
5011,-34.88027,138.53072
5012,-34.86303,138.54164
5013,-34.84198,138.55345
5014,-34.86475,138.50925
5015,-34.81911,138.5203
5016,-34.82452,138.4938
5017,-34.80649,138.49813
5018,-34.77906,138.49958
5019,-34.84771,138.47705
5020,-34.86732,138.48164
5021,-34.86628,138.49291
5022,-34.90546,138.49264
5023,-34.90073,138.51199
5024,-34.94883,138.50605
5025,-34.91238,138.52957
5031,-34.93693,138.57087
5032,-34.93573,138.54436
5033,-34.93886,138.55845
5034,-34.95623,138.58811
5035,-34.95208,138.57519
5037,-34.9574,138.54583
5038,-34.96805,138.54837
5039,-34.97626,138.57074
5040,-34.96308,138.52741
5041,-35.00298,138.59418
5042,-35.00774,138.57435
5043,-35.00549,138.55385
5044,-35.00121,138.51631
5045,-34.97712,138.51697
5046,-35.00379,138.53543
5047,-35.0307,138.54657
5048,-35.01742,138.52046
5049,-35.04539,138.52272
5050,-35.02631,138.60127
5051,-35.03377,138.62041
5052,-35.00389,138.61868
5061,-34.9572,138.60648
5062,-35.00406,138.60239
5063,-34.95432,138.62148
5064,-34.96319,138.64918
5065,-34.94036,138.63397
5066,-34.94096,138.66029
5067,-34.91998,138.63057
5068,-34.9226,138.655
5069,-34.9076,138.62353
5070,-34.9005,138.64217
5071,-34.92291,138.62301
5072,-34.91208,138.69611
5073,-34.89528,138.68315
5074,-34.88423,138.66927
5075,-34.86133,138.67525
5076,-34.87384,138.70368
5081,-34.89142,138.61767
5082,-34.88602,138.58708
5083,-34.87936,138.60993
5084,-34.86441,138.5816
5085,-34.85719,138.61535
5086,-34.85425,138.64344
5087,-34.87699,138.63771
5088,-34.84714,138.67378
5089,-34.85105,138.72449
5090,-34.84335,138.70463
5091,-34.82261,138.73557
5092,-34.82132,138.68023
5093,-34.83977,138.65797
5094,-34.80274,138.58151
5095,-34.82068,138.6199
5096,-34.79855,138.64469
5097,-34.81961,138.70726
5098,-34.8296,138.63895
5106,-34.79317,138.62946
5107,-34.78445,138.60987
5108,-34.76155,138.61884
5109,-34.77446,138.66233
5110,-34.72213,138.56504
5111,-34.71295,138.63531
5112,-34.72623,138.66662
5113,-34.70271,138.67263
5114,-34.71868,138.75425
5115,-34.66949,138.6817
5116,-34.62278,138.72406
5117,-34.64127,138.63654
5118,-34.58465,138.7074
5120,-34.66855,138.5079
5121,-34.68295,138.62481
5125,-34.77323,138.73873
5126,-34.79341,138.72495
5127,-34.79668,138.67466
5131,-34.79529,138.75811
5132,-34.85732,138.75703
5133,-34.81093,138.77698
5134,-34.89186,138.76055
5136,-34.92112,138.73511
5137,-34.94578,138.73596
5138,-34.93491,138.76859
5139,-34.92484,138.7887
5140,-34.93924,138.7102
5141,-34.95732,138.72242
5142,-34.96081,138.74022
5144,-34.9685,138.76903
5150,-35.01089,138.65494
5151,-34.97428,138.7239
5152,-34.9984,138.70396
5153,-35.09834,138.76143
5154,-35.02325,138.73592
5155,-35.02008,138.75673
5156,-35.03019,138.6567
5157,-35.14349,138.63312
5158,-35.08201,138.51928
5159,-35.06171,138.6039
5160,-35.11012,138.50172
5161,-35.09638,138.51565
5162,-35.11212,138.56522
5163,-35.1508,138.54621
5164,-35.12482,138.50036
5165,-35.13739,138.47509
5166,-35.11825,138.47683
5167,-35.16687,138.48121
5168,-35.14974,138.49632
5169,-35.19421,138.47796
5170,-35.23727,138.47894
5171,-35.19648,138.55344
5172,-35.28775,138.55517
5173,-35.29057,138.47
5174,-35.33057,138.47117
5201,-35.20787,138.71803
5202,-35.38602,138.50592
5203,-35.45084,138.38813
5204,-35.57216,138.32457
5210,-35.38771,138.65568
5211,-35.5637,138.61944
5212,-35.5208,138.66878
5213,-35.50062,138.71019
5214,-35.49121,138.83481
5220,-35.74496,137.23675
5221,-35.79378,137.72022
5222,-35.80312,137.92009
5223,-35.78616,137.53965
5231,-34.80293,138.82719
5232,-34.85545,138.81596
5233,-34.84383,138.88589
5234,-34.80514,138.96607
5235,-34.68801,139.07815
5236,-34.82943,139.0517
5237,-34.82311,139.19187
5238,-34.86489,139.48456
5240,-34.90691,138.81528
5241,-34.89717,138.86436
5242,-34.99842,138.81913
5243,-34.96322,138.82816
5244,-34.93866,138.94638
5245,-35.03159,138.79997
5250,-35.04361,138.86191
5251,-35.08506,138.89115
5252,-35.05009,138.94587
5253,-35.11153,139.27622
5254,-35.08072,139.38978
5255,-35.24854,138.97586
5256,-35.48868,139.01364
5259,-35.51442,139.24436
5260,-35.25872,139.52956
5261,-35.59601,139.93516
5262,-36.78052,140.90454
5263,-37.30704,140.83844
5264,-35.66995,139.27574
5265,-35.71882,139.74342
5266,-35.90284,139.81554
5267,-36.08425,140.34237
5268,-36.18938,140.7882
5269,-36.38927,140.84258
5270,-36.40769,140.5956
5271,-36.87936,140.64709
5272,-37.16286,140.3218
5273,-36.94259,140.24606
5275,-36.61323,139.93713
5276,-37.21415,139.91738
5277,-37.40971,140.81827
5278,-37.50556,140.67615
5279,-37.57469,140.46249
5280,-37.50606,140.3045
5290,-37.83984,140.76454
5291,-37.9227,140.72431
5301,-35.45646,140.02354
5302,-35.57951,140.32532
5303,-35.19138,140.68532
5304,-35.42638,140.74476
5306,-35.0968,139.69089
5307,-35.03756,140.24215
5308,-34.62713,140.05065
5309,-34.85067,140.11439
5310,-34.79483,140.36731
5311,-34.68935,140.73125
5320,-34.005,139.6235
5321,-34.0485,139.77071
5322,-34.17788,139.95594
5330,-33.97265,140.02949
5331,-34.21707,140.3182
5332,-34.2511,140.28104
5333,-34.47278,140.63364
5340,-34.19562,140.80011
5341,-33.77509,140.73375
5342,-34.2403,140.55187
5343,-34.32129,140.55618
5344,-34.28534,140.51443
5345,-34.18703,140.45451
5346,-34.25001,140.3972
5350,-34.5509,138.83423
5351,-34.6409,138.88648
5352,-34.54704,138.95954
5353,-34.57894,139.36998
5354,-34.54122,139.62268
5355,-34.44397,139.00789
5356,-34.3728,139.28108
5357,-34.33498,139.54088
5360,-34.44681,138.89795
5371,-34.49233,138.76303
5372,-34.43592,138.79855
5373,-34.30301,138.93034
5374,-34.15248,139.12488
5381,-33.9561,139.13215
5400,-34.45754,138.68003
5401,-34.29774,138.65987
5410,-34.36682,138.76833
5411,-34.25636,138.77235
5412,-34.18289,138.77527
5413,-34.08028,138.88346
5414,-33.94943,138.77366
5415,-33.94268,138.72288
5416,-33.81406,138.83666
5417,-33.46741,139.86582
5418,-33.35733,139.14383
5419,-33.39774,138.89334
5420,-33.25259,138.96123
5421,-33.13467,138.98583
5422,-32.93984,138.80379
5431,-32.27837,138.86895
5432,-32.07238,138.77479
5433,-32.23141,138.0799
5434,-31.63812,138.75799
5440,-32.08988,140.15343
5451,-34.09223,138.62088
5452,-33.96945,138.65278
5453,-33.80293,138.58268
5454,-33.48615,138.61607
5455,-33.67395,138.63347
5460,-34.31243,138.51797
5461,-34.09531,138.44446
5462,-33.89638,138.43015
5464,-33.67642,138.39411
5470,-33.57538,138.48268
5471,-33.47611,138.42432
5472,-33.38723,138.41029
5473,-33.25713,138.35128
5480,-33.12575,138.31983
5481,-33.01245,138.23972
5482,-32.8422,138.35735
5483,-32.8863,138.12371
5485,-32.54638,138.20704
5490,-33.14738,138.45191
5491,-33.21714,138.59212
5493,-33.01503,138.7466
5495,-32.95255,137.97132
5501,-34.59507,138.548
5502,-34.50554,138.57071
5510,-33.9491,138.18899
5520,-33.76911,138.12018
5521,-33.56755,138.21004
5522,-33.57819,138.00332
5523,-33.37189,138.14008
5540,-33.21712,138.06662
5550,-34.09304,138.24379
5552,-34.07108,137.93411
5554,-33.92961,137.7715
5555,-33.65207,138.19348
5556,-33.95085,137.61083
5558,-34.10521,137.59845
5560,-33.89505,138.03187
5570,-34.27271,137.94535
5571,-34.4981,137.82328
5572,-34.23714,137.81253
5573,-34.503,137.50567
5575,-34.8201,137.54127
5576,-35.05077,137.56046
5577,-34.98078,137.25765
5580,-34.65316,137.78682
5581,-34.78963,137.74883
5582,-34.94231,137.73459
5583,-35.11791,137.79698
5600,-33.03634,137.27729
5601,-32.93004,137.67451
5602,-33.52395,136.8494
5603,-33.83121,136.49996
5604,-34.00333,136.30176
5605,-34.2583,136.15409
5606,-35.15671,136.51144
5607,-35.10076,136.37914
5608,-33.03888,137.52679
5609,-33.16758,137.39528
5611,-32.94219,137.02251
5630,-34.42022,135.64085
5631,-34.28578,135.66453
5632,-34.07109,135.62348
5633,-33.43813,135.625
5640,-33.60602,136.43766
5641,-33.05868,136.31106
5642,-33.55873,136.10317
5650,-33.15229,135.74015
5651,-33.16961,135.52843
5652,-33.0321,135.31245
5653,-32.96799,135.22927
5654,-32.86079,134.99083
5655,-32.59267,135.00275
5660,-32.56824,134.58621
5661,-32.34937,134.59555
5670,-33.40936,135.02078
5671,-33.14494,134.60175
5680,-32.68883,134.3921
5690,-31.98642,133.25248
5700,-32.6348,137.74925
5701,-32.5778,137.961
5710,-27.46722,134.43004
5713,-31.74887,137.63137
5715,-32.32126,137.22395
5717,-32.08566,135.90645
5719,-30.69215,135.12624
5720,-30.41707,136.42623
5722,-30.71795,137.18278
5723,-28.58052,135.01332
5724,-27.25231,133.58521
5725,-30.49654,136.72027
5730,-31.01104,138.54634
5731,-29.70006,139.3418
5732,-30.53369,139.07844
5733,-28.48074,138.42744
5734,-26.78645,135.5077
5800,-34.9285,138.60075
5801,-34.9285,138.60075
5810,-34.9285,138.60075
5839,-34.9285,138.60075
5942,-34.86002,138.56591
5950,-34.94515,138.53018
6000,-31.94876,115.85991
6001,-31.99212,115.76323
6003,-31.93927,115.86914
6004,-31.95693,115.8746
6005,-31.95707,115.8369
6006,-31.92934,115.85291
6007,-31.93567,115.83433
6008,-31.9566,115.81143
6009,-31.98579,115.80469
6010,-31.97165,115.77639
6011,-31.99637,115.75765
6012,-32.01598,115.7634
6014,-31.93639,115.80817
6015,-31.93845,115.76468
6016,-31.92122,115.83118
6017,-31.90836,115.81456
6018,-31.89196,115.78682
6019,-31.90733,115.76918
6020,-31.8527,115.7654
6021,-31.87167,115.81193
6022,-31.852,115.80924
6023,-31.83447,115.77403
6024,-31.83489,115.80307
6025,-31.79583,115.75441
6026,-31.80171,115.79983
6027,-31.76335,115.7564
6028,-31.73372,115.74765
6029,-31.8769,115.75569
6030,-31.68734,115.71168
6031,-31.69254,115.77214
6032,-31.64323,115.74887
6033,-31.60911,115.71136
6034,-31.58561,115.66388
6035,-31.52472,115.7299
6036,-31.64938,115.70986
6037,-31.48847,115.61611
6038,-32.28915,115.72305
6041,-31.37967,115.56855
6042,-31.25441,115.50862
6043,-31.14176,115.42452
6044,-30.97285,115.42466
6050,-31.93057,115.87186
6051,-31.93811,115.89959
6052,-31.91546,115.88398
6053,-31.92086,115.91485
6054,-31.9018,115.94257
6055,-31.85176,115.98469
6056,-31.8384,116.0261
6057,-31.94994,116.00424
6058,-31.98524,116.00669
6059,-31.88286,115.86173
6060,-31.90142,115.84258
6061,-31.86411,115.84348
6062,-31.88632,115.89088
6063,-31.86287,115.94001
6064,-31.83533,115.8491
6065,-31.69444,115.84533
6066,-31.84269,115.89651
6067,-31.81606,115.89964
6068,-31.8262,115.94111
6069,-31.77303,116.00503
6070,-31.92904,116.07927
6071,-31.88909,116.10043
6072,-31.90783,116.13205
6073,-31.94935,116.28143
6074,-31.89659,116.20454
6076,-32.10896,116.20826
6077,-31.69444,115.84533
6078,-31.69444,115.84533
6079,-31.69444,115.84533
6081,-31.87605,116.14607
6082,-31.73837,116.29571
6083,-31.79305,116.19664
6084,-31.62202,116.07283
6090,-31.86259,115.89425
6100,-31.97173,115.89603
6101,-31.98525,115.90858
6102,-32.00468,115.90806
6103,-31.96036,115.91346
6104,-31.9655,115.97763
6105,-31.95388,115.96329
6106,-31.99208,115.94556
6107,-32.01766,115.96714
6108,-32.06089,115.95358
6109,-32.0399,116.01317
6110,-32.07854,116.0086
6111,-32.09971,116.12496
6112,-32.1579,115.99722
6121,-32.20893,115.91646
6122,-32.22172,116.0072
6123,-32.29518,115.98589
6124,-32.33832,116.07249
6125,-32.36443,115.90128
6126,-32.44003,115.97704
6147,-32.04377,115.94135
6148,-32.03018,115.92469
6149,-32.06494,115.85868
6150,-32.06168,115.83361
6151,-31.9822,115.86948
6152,-32.00851,115.87006
6153,-32.02436,115.83753
6154,-32.04006,115.82599
6155,-32.0615,115.89078
6156,-32.03954,115.80023
6157,-32.03823,115.78373
6158,-32.03854,115.76656
6159,-32.03522,115.75031
6160,-32.05407,115.75454
6161,-32.00555,115.52052
6162,-32.06877,115.75902
6163,-32.08667,115.80166
6164,-32.13021,115.85744
6165,-32.19598,115.79943
6166,-32.15229,115.78976
6167,-32.22366,115.83531
6168,-32.28196,115.75773
6169,-32.3385,115.76395
6170,-32.26564,115.83597
6171,-32.32886,115.83326
6172,-32.37547,115.75315
6173,-32.40741,115.75791
6174,-32.42656,115.76022
6175,-32.4459,115.75529
6176,-32.42167,115.81432
6180,-32.55798,115.72829
6181,-32.55798,115.72829
6182,-32.44631,115.83226
6207,-32.51429,115.95959
6208,-32.63062,115.84759
6209,-32.55798,115.72829
6210,-32.55798,115.72829
6211,-32.60721,115.70694
6213,-32.70206,116.12825
6214,-32.75043,115.85938
6215,-32.85381,115.89671
6218,-32.94615,115.90311
6219,-33.0035,115.8515
6220,-33.03122,116.02978
6221,-33.11933,115.90735
6223,-33.18208,115.90322
6224,-33.24514,115.84679
6225,-33.35257,116.20489
6226,-33.29183,115.84723
6227,-33.32281,115.8686
6228,-33.33806,115.7765
6229,-33.3521,115.70738
6230,-33.34108,115.6492
6231,-33.36438,115.65556
6232,-33.31663,115.70426
6233,-33.27903,115.71443
6236,-33.41044,115.82892
6237,-33.47599,115.67406
6239,-33.56487,115.92393
6240,-33.54959,115.96614
6243,-33.68873,116.20693
6244,-33.76389,116.51544
6251,-33.68266,115.88866
6252,-33.74828,115.95673
6253,-33.77394,116.03654
6254,-33.84441,116.07264
6255,-33.97161,116.15538
6256,-34.05233,116.16658
6258,-34.31282,116.40218
6260,-34.43874,115.86063
6262,-34.67776,116.14653
6271,-33.62118,115.61567
6275,-34.0553,115.62652
6280,-33.72873,115.30474
6281,-33.61079,115.0768
6282,-33.72288,115.02392
6284,-33.85759,115.18868
6285,-33.93983,115.25255
6286,-34.06182,115.17653
6288,-34.17102,115.23362
6290,-34.29383,115.14223
6302,-31.89641,116.73884
6304,-32.17661,116.76028
6306,-32.29652,117.14063
6308,-32.57901,116.66524
6309,-32.66832,117.12923
6311,-32.80353,117.1209
6312,-32.97912,117.30686
6313,-33.05792,117.24328
6315,-33.28627,117.3428
6316,-33.53231,117.38456
6317,-33.64736,117.73891
6318,-33.86202,117.65113
6320,-34.0964,117.7179
6321,-34.26948,117.39853
6322,-34.41197,117.49162
6323,-34.48624,117.62552
6324,-34.61829,117.78147
6326,-34.76936,117.78534
6327,-34.85854,117.59342
6328,-34.88389,118.47699
6330,-34.90544,117.86329
6331,-35.0269,117.884
6332,-33.53673,116.92923
6333,-34.89784,117.17081
6335,-33.86902,118.11278
6336,-33.92824,118.5968
6337,-33.99045,119.23719
6338,-34.36286,118.65712
6341,-33.51365,118.21517
6343,-33.53556,118.79925
6346,-33.31907,120.34901
6348,-33.88131,120.14577
6350,-33.3194,117.76158
6351,-33.18937,117.92207
6352,-33.18547,118.08616
6353,-33.13138,118.51034
6355,-33.03269,119.09834
6356,-33.04302,119.85282
6357,-32.80966,118.72416
6358,-32.48392,118.67192
6359,-32.50578,119.25028
6361,-32.9894,117.7572
6363,-32.91979,118.00421
6365,-32.72314,118.28878
6367,-32.42265,118.35194
6368,-32.18946,118.33995
6369,-32.02368,118.80645
6370,-32.78459,117.59759
6372,-32.63398,117.72681
6373,-32.49542,117.7639
6375,-32.28628,117.87984
6383,-31.953,117.37688
6384,-31.95555,117.66621
6385,-31.90207,117.7473
6386,-31.95007,117.81514
6390,-32.80544,116.41337
6391,-33.0633,116.7732
6392,-33.33682,116.65711
6393,-33.53823,116.85396
6394,-33.80772,116.95572
6395,-33.88515,117.06528
6396,-34.35546,117.0315
6397,-34.54367,116.95536
6398,-34.78861,116.60404
6401,-31.63964,116.6755
6403,-31.6439,116.79748
6405,-31.60582,117.02019
6407,-31.65114,117.22206
6409,-31.61169,117.48042
6410,-31.57999,117.67999
6411,-31.55053,117.90531
6412,-31.60108,117.97982
6413,-31.55564,118.06404
6414,-31.52676,118.1678
6415,-31.48122,118.28998
6418,-31.89554,118.1626
6419,-32.03118,118.09778
6420,-31.74834,118.71826
6421,-31.32754,118.52421
6422,-31.38412,118.5644
6423,-31.1255,118.69292
6424,-31.29634,118.89627
6425,-31.39815,119.1432
6426,-30.36131,119.31127
6427,-30.85057,119.5409
6428,-32.142,118.02054
6429,-30.94979,120.89889
6430,-30.61266,121.44655
6431,-30.40364,122.68388
6432,-30.87101,121.54178
6433,-30.75739,121.4791
6434,-30.82016,125.67282
6435,-28.21931,120.44875
6436,-29.60225,124.85684
6437,-27.68439,120.5298
6438,-28.90003,121.09265
6440,-26.16894,125.73316
6442,-31.24161,121.76074
6443,-32.39502,123.74419
6445,-32.9817,121.63873
6446,-33.22344,121.68232
6447,-33.45132,121.73221
6448,-33.65055,121.7989
6450,-33.40115,122.21113
6452,-32.91833,122.895
6460,-31.26665,116.77903
6461,-31.14072,117.08333
6462,-31.12529,117.20435
6463,-31.1265,117.2493
6465,-30.85998,117.07116
6466,-30.71909,117.10037
6467,-30.56131,117.15337
6468,-30.21456,117.14446
6470,-30.46643,117.28701
6472,-30.25183,117.79198
6473,-30.489,118.13352
6475,-30.61398,117.44049
6476,-30.76493,117.67917
6477,-30.77596,117.93876
6479,-30.73397,118.4653
6480,-31.29008,118.22061
6484,-30.96068,119.07891
6485,-31.18472,117.38106
6487,-31.16826,117.66005
6488,-31.12757,117.73584
6489,-31.12327,117.94562
6490,-31.16183,118.10706
6501,-31.54181,115.9455
6502,-31.29756,116.18427
6503,-31.23741,115.82111
6504,-31.31079,116.0423
6505,-31.16142,116.10443
6506,-31.07028,116.11028
6507,-30.72155,115.71871
6509,-30.91227,116.25262
6510,-30.70115,116.09027
6511,-30.56812,115.2502
6512,-30.44667,116.07017
6513,-30.27368,116.06062
6514,-30.02737,115.08715
6515,-29.96728,115.85642
6516,-30.22554,115.20926
6517,-29.74067,115.83942
6518,-29.77492,115.18074
6519,-29.5143,115.59771
6521,-30.34851,115.64092
6522,-29.13937,115.48557
6525,-29.32732,115.09807
6528,-28.98589,114.81518
6530,-28.79597,114.80773
6531,-30.5261,115.17635
6532,-28.44089,115.0046
6535,-27.8322,114.85244
6536,-27.54184,114.37968
6537,-26.76589,114.43057
6556,-31.86059,116.31025
6558,-31.77145,116.31339
6560,-31.81767,116.42856
6562,-31.74619,116.47343
6564,-31.72661,116.53897
6566,-31.48485,116.38064
6567,-31.45921,116.41996
6568,-31.24658,116.53746
6569,-31.05591,116.45825
6571,-30.94045,116.39662
6572,-30.80467,116.3963
6574,-30.65091,116.42524
6575,-30.41087,116.42443
6603,-30.87424,116.72598
6605,-30.73016,116.76296
6606,-30.58072,116.8239
6608,-30.42933,116.82659
6609,-30.26649,116.75063
6612,-29.54514,117.83518
6613,-29.96263,116.52355
6614,-29.8888,116.55187
6616,-29.76691,116.43422
6620,-29.43494,116.66886
6623,-29.02168,116.12046
6625,-29.10743,115.94671
6627,-28.85046,115.90202
6628,-28.83385,115.7648
6630,-27.731,115.66607
6631,-28.46368,115.75544
6632,-28.61989,115.33836
6635,-28.15073,116.68941
6638,-28.61245,118.15757
6639,-27.68492,119.4098
6640,-27.0032,117.67465
6642,-25.72034,118.57472
6646,-25.91272,121.21491
6701,-24.73455,115.15198
6705,-25.11129,115.01149
6707,-22.26503,113.95479
6710,-22.13346,115.44897
6711,-21.46193,115.00109
6712,-20.78581,115.40734
6713,-20.67631,116.70955
6714,-21.14506,116.34993
6716,-21.60532,116.31199
6718,-20.9715,117.74097
6720,-20.69929,117.06761
6721,-20.7108,118.44172
6722,-20.40785,118.60667
6723,-20.2103,119.72749
6725,-18.77337,122.75379
6726,-17.95018,122.19642
6728,-17.19253,124.52668
6731,-16.09862,123.61052
6733,-16.13485,123.75396
6740,-14.96269,128.39719
6743,-16.99077,129.50325
6751,-22.14125,117.05778
6753,-23.25003,120.26174
6754,-23.30375,117.47663
6758,-22.05558,120.28227
6760,-22.02661,124.38389
6761,-20.4036,120.46997
6762,-21.71222,122.2248
6765,-18.79548,125.6034
6770,-18.72287,127.75341
6798,-10.48705,105.64067
6799,-12.16972,96.83152
6800,-31.99212,115.76323
6803,-31.93927,115.86914
6809,-31.99212,115.76323
6817,-31.99212,115.76323
6820,-31.99212,115.76323
6827,-31.99212,115.76323
6830,-31.99212,115.76323
6831,-31.95505,115.85753
6832,-31.95815,115.86673
6837,-31.99212,115.76323
6838,-31.99212,115.76323
6839,-31.99212,115.76323
6840,-31.99212,115.76323
6841,-31.99212,115.76323
6842,-31.99212,115.76323
6843,-31.99212,115.76323
6844,-31.99212,115.76323
6845,-31.99212,115.76323
6846,-31.99212,115.76323
6847,-31.99212,115.76323
6848,-31.99212,115.76323
6849,-31.9488,115.864
6850,-32.80796,115.59345
6865,-31.93927,115.86914
6872,-31.94319,115.8764
6892,-31.7771,115.81789
6900,-31.93567,115.83433
6901,-31.94455,115.87592
6902,-31.93567,115.83433
6903,-31.93567,115.83433
6904,-31.94678,115.82931
6905,-27.6728,121.628
6906,-31.982,115.76096
6907,-31.98579,115.80469
6909,-31.98579,115.80469
6910,-31.98149,115.7745
6911,-32.40341,115.76198
6912,-32.01175,115.76314
6913,-31.93639,115.80817
6914,-31.8616,115.81521
6915,-31.95413,115.84826
6916,-31.88588,115.8048
6917,-31.88588,115.8048
6918,-31.89196,115.78682
6919,-31.76335,115.75641
6920,-31.85941,115.77544
6921,-31.88233,115.79188
6922,-31.90139,115.79501
6923,-31.79583,115.75441
6924,-32.55982,115.79735
6925,-32.10896,116.20826
6926,-31.93903,116.01252
6929,-31.95413,115.84826
6931,-31.93811,115.89959
6932,-31.92324,115.88276
6933,-31.90715,115.89655
6934,-31.9151,115.9211
6935,-31.92372,115.92113
6936,-31.8918,116.013
6937,-31.89675,115.84681
6938,-31.89675,115.84681
6939,-31.89675,115.84681
6940,-31.89675,115.84681
6941,-31.84204,115.85519
6942,-31.9018,115.94257
6943,-31.88792,115.89292
6944,-31.86486,115.89553
6945,-31.8556,115.893
6946,-31.61756,115.71508
6947,-31.69444,115.84533
6951,-32.06871,115.82172
6952,-31.8917,115.81792
6953,-32.02436,115.83752
6954,-32.04006,115.82599
6955,-32.0615,115.89078
6956,-31.98806,115.85359
6957,-32.03823,115.78373
6959,-32.06711,115.9864
6960,-32.04,115.816
6961,-32.03823,115.78373
6963,-32.07695,115.78871
6964,-32.02275,115.86018
6965,-32.08478,115.79872
6966,-32.14319,115.85983
6967,-32.28196,115.75773
6968,-32.10777,115.78269
6969,-32.26402,115.74507
6970,-32.0615,115.89078
